Wall time,Step,Value
1697721396.900338,10240,144.92227172851562
1697721398.81682,14336,247.09080505371094
1697721399.910918,16384,863.0017700195312
1697721404.08436,24576,1811.891845703125
1697721405.145586,26624,5711.0625
1697721407.2226079,30720,852.7131958007812
1697721408.241031,32768,388.2982177734375
1697721409.2840111,34816,75.83183288574219
1697721410.40363,36864,172.08734130859375
1697721411.418814,38912,118.9622573852539
1697721412.5099158,40960,661.462646484375
1697721413.556685,43008,813.35986328125
1697721414.592344,45056,2292.024658203125
1697721418.775918,53248,37.40755081176758
1697721419.8173041,55296,246.56063842773438
1697721428.421092,71680,2342.395263671875
1697721429.493349,73728,1292.525146484375
1697721431.6323578,77824,28.73242950439453
1697721434.781088,83968,2440.434326171875
1697721435.8696818,86016,252.61114501953125
1697721438.062898,90112,1636.017822265625
1697721439.149756,92160,111.31047058105469
1697721440.216755,94208,79.74585723876953
1697721441.237924,96256,198.6802520751953
1697721443.388973,100352,166.96743774414062
1697721445.504574,104448,67.49061584472656
1697721446.6354702,106496,1690.074462890625
1697721449.807116,112640,92.54420471191406
1697721450.9051032,114688,148.284423828125
1697721451.9275599,116736,64.12594604492188
1697721452.996907,118784,43.77824401855469
1697721454.080935,120832,1325.3592529296875
1697721457.292289,126976,1004.473876953125
1697721458.36881,129024,22.89932632446289
1697721460.452493,133120,412.30242919921875
1697721462.4885771,137216,1932.5438232421875
1697721463.511639,139264,3571.536865234375
1697721464.555966,141312,743.0376586914062
1697721465.588539,143360,291.3420104980469
1697721468.6293619,149504,679.517578125
1697721469.715062,151552,571.3340454101562
1697721470.7820811,153600,18.994640350341797
1697721471.818509,155648,35.745086669921875
1697721473.747772,159744,977.0011596679688
1697721475.767654,163840,114.3232650756836
1697721476.805717,165888,354.8048095703125
1697721481.8911412,176128,27.186405181884766
1697721482.9479911,178176,4476.29638671875
1697721484.0347672,180224,86.55615234375
1697721485.026953,182272,16.326732635498047
1697721486.0579462,184320,1019.5569458007812
1697721487.136715,186368,1793.320556640625
1697721492.446224,196608,6.121884346008301
1697721502.1525812,215040,7.179047584533691
1697721504.294531,219136,1571.196533203125
1697721505.3539698,221184,7.760147571563721
1697721506.382949,223232,45.344581604003906
1697721513.7989702,237568,11.788003921508789
1697721516.9023108,243712,55.837913513183594
1697721519.000772,247808,138.892578125
1697721520.121633,249856,433.5976867675781
1697721521.144696,251904,24.29270362854004
1697721525.409912,260096,9.267730712890625
1697721526.4424472,262144,6.970954895019531
1697721527.525218,264192,88.02542114257812
1697721530.754943,270336,181.90798950195312
1697721531.8168378,272384,91.3975830078125
1697721535.044665,278528,18.687362670898438
1697721539.262787,286720,31.636798858642578
1697721541.352876,290816,34.34791564941406
1697721543.4905338,294912,11.012825012207031
1697721544.559464,296960,14.399125099182129
1697721545.598669,299008,14.018752098083496
1697721546.6456451,301056,1146.97607421875
1697721547.606466,303104,22.20750617980957
1697721548.621831,305152,2651.3369140625
1697721550.7372959,309248,27.539098739624023
1697721552.82731,313344,32.053192138671875
1697721556.018307,319488,15.76314926147461
1697721557.076961,321536,15.782376289367676
1697721558.188819,323584,43.19133758544922
1697721560.298582,327680,46.249916076660156
1697721561.386537,329728,30.236175537109375
1697721562.450515,331776,8.4111909866333
1697721564.595577,335872,12.80626392364502
1697721565.608466,337920,11.426983833312988
1697721567.752675,342016,16.415302276611328
1697721568.778801,344064,10.29135513305664
1697721570.868691,348160,1677.63916015625
1697721571.94463,350208,268.349365234375
1697721575.048774,356352,19.309335708618164
1697721579.283457,364544,14.263908386230469
1697721580.273877,366592,27.858583450317383
1697721581.267997,368640,12.24114990234375
1697721582.280821,370688,24.634723663330078
1697721584.318899,374784,8.636529922485352
1697721585.407605,376832,191.11814880371094
1697721587.492214,380928,13.885702133178711
1697721589.5823958,385024,65.13385772705078
1697721590.663583,387072,7.392106533050537
1697721591.680085,389120,12.262491226196289
1697721592.699063,391168,27.490055084228516
1697721594.871437,395264,16.668066024780273
1697721595.8740969,397312,17.450252532958984
1697721604.058032,413696,9.937467575073242
1697721608.175355,421888,115.61479949951172
1697721612.381541,430080,44.48662185668945
1697721613.401514,432128,94.57457733154297
1697721614.451125,434176,11.439964294433594
1697721618.73734,442368,21.05579376220703
1697721619.864741,444416,31.534223556518555
1697721620.9205601,446464,14.191619873046875
1697721621.975015,448512,87.24292755126953
1697721625.280159,454656,19.621780395507812
1697721626.3248582,456704,492.66839599609375
1697721629.376297,462848,73.3466567993164
1697721630.41995,464896,39.2568244934082
1697721632.473382,468992,102.21334075927734
1697721633.502081,471040,328.136962890625
1697721634.548085,473088,1211.174560546875
1697721636.65652,477184,45.264129638671875
1697721637.643065,479232,17.134750366210938
1697721638.6977742,481280,25.714523315429688
1697721639.7278311,483328,15.714485168457031
1697721640.7816708,485376,15.276941299438477
1697721641.8713331,487424,153.21360778808594
1697721644.951823,493568,9.272164344787598
1697721646.036594,495616,31.850753784179688
1697721648.0574982,499712,252.96337890625
1697721652.255981,507904,1365.6429443359375
1697721653.3152351,509952,20.61826515197754
1697721655.457163,514048,52.347469329833984
1697721657.544103,518144,20.77427101135254
1697721658.570575,520192,13.314130783081055
1697721663.927607,530432,18.956422805786133
1697721667.079222,536576,15.10658073425293
1697721668.121474,538624,8.404041290283203
1697721669.201438,540672,90.46035766601562
1697721670.244262,542720,41.973426818847656
1697721672.3476439,546816,10.541254043579102
1697721676.5573099,555008,17.650962829589844
1697721678.648706,559104,23.75717544555664
1697721680.7933388,563200,34.360496520996094
1697721681.837715,565248,35.344337463378906
1697721682.879473,567296,6.962836742401123
1697721686.9939158,575488,15.952691078186035
1697721688.006461,577536,34.97936248779297
1697721690.061555,581632,26.109373092651367
1697721692.1563609,585728,69.32738494873047
1697721694.225771,589824,12.023987770080566
1697721699.420778,600064,23.40740966796875
1697721702.593323,606208,18.479896545410156
1697721703.635034,608256,394.7666320800781
1697721706.813005,614400,18.779626846313477
1697721708.877109,618496,677.832763671875
1697721709.923504,620544,149.10076904296875
1697721710.976177,622592,82.57640838623047
1697721713.1030872,626688,34.12514114379883
1697721714.1144261,628736,18.156217575073242
1697721715.198028,630784,321.200927734375
1697721719.396409,638976,27.696012496948242
1697721720.5023239,641024,436.0194091796875
1697721722.6516821,645120,17.039907455444336
1697721725.817215,651264,38.95956039428711
1697721730.002032,659456,1795.7803955078125
1697721731.059202,661504,41.66145324707031
1697721732.124537,663552,29.76683807373047
1697721733.17713,665600,22.459720611572266
1697721735.331763,669696,12.909940719604492
1697721738.4673028,675840,24.85195541381836
1697721739.511209,677888,12.47252082824707
1697721740.508613,679936,49.97224044799805
1697721743.622446,686080,26.47341537475586
1697721744.65218,688128,14.683411598205566
1697721746.713862,692224,22.761903762817383
1697721752.9271412,704512,19.60394859313965
1697721754.944133,708608,27.014514923095703
1697721756.000902,710656,18.95472526550293
1697721757.025511,712704,45.80855178833008
1697721758.0511181,714752,120.84820556640625
1697721759.151982,716800,38.59104919433594
1697721761.2502022,720896,29.957958221435547
1697721762.296352,722944,16.697528839111328
