Wall time,Step,Value
1697725940.406208,6814,23.229412078857422
1697726005.5248902,16549,140.82745361328125
1697726021.7167659,19014,233.58160400390625
1697726056.498462,24261,123.10787200927734
1697726171.413962,41660,212.5263671875
1697726186.8161159,44008,227.93035888671875
1697726200.984746,46159,190.81036376953125
1697726206.677449,47032,192.85317993164062
1697726217.1449542,48639,212.91468811035156
1697726261.619072,55424,199.2300262451172
1697726268.06607,56400,237.17527770996094
1697726278.163648,57942,212.17970275878906
1697726341.0474198,67067,169.10243225097656
1697726379.096297,72664,150.28501892089844
1697726385.09302,73520,212.84181213378906
1697726392.108536,74518,176.78834533691406
1697726401.9794822,75908,218.66928100585938
1697726438.809758,81235,119.60678100585938
1697726487.595005,88362,120.18092346191406
1697726532.271434,94841,77.64356994628906
1697726588.329188,103108,111.23719024658203
1697726612.245216,106779,95.71636962890625
1697726615.9376352,107339,82.17876434326172
1697726662.249783,114423,118.06805419921875
1697726698.571816,119974,138.0740966796875
1697726753.3044832,128348,63.51431655883789
1697726771.1687958,131087,64.63491821289062
1697726775.075157,131690,89.22830200195312
1697726835.519962,140887,72.59927368164062
1697726848.326186,142845,61.605125427246094
1697726854.162588,143740,76.18556213378906
1697726914.75615,152941,75.66242980957031
1697726946.36446,157774,83.7449951171875
1697726964.45605,160511,79.95306396484375
1697727020.0462348,168968,65.32551574707031
1697727023.598433,169512,72.47798156738281
1697727042.460144,172390,69.93785095214844
1697727081.0887349,178257,121.21136474609375
1697727086.2956622,179043,60.93743133544922
1697727112.294404,182991,58.57799530029297
1697727125.689576,185046,59.62229919433594
1697727133.1143,186171,76.21453857421875
1697727161.940947,190563,47.86473083496094
1697727169.029439,191638,79.55723571777344
1697727210.310868,197900,60.487548828125
1697727264.748978,206139,168.0530242919922
1697727271.859977,207212,70.48490905761719
1697727280.933026,208580,61.35697937011719
1697727306.375241,212441,60.281639099121094
1697727377.109088,223179,53.253700256347656
1697727422.536524,230084,73.15162658691406
1697727449.8853528,234252,58.41736602783203
1697727465.601569,236660,52.5505256652832
1697727562.297069,251383,49.930694580078125
1697727603.492812,257626,70.87239837646484
1697727637.4353049,262783,44.09465026855469
1697727655.95816,265623,47.77842712402344
1697727677.940203,268961,96.34260559082031
1697727704.538025,273001,49.75342559814453
1697727716.2950232,274787,55.80554962158203
1697727834.9298291,292801,56.923500061035156
1697727859.5939999,296551,60.04546356201172
1697727865.878998,297505,57.946632385253906
1697727901.669086,302945,54.01971435546875
1697727924.566216,306448,41.51141357421875
1697727931.056277,307432,86.31399536132812
1697727946.222081,309739,57.12409591674805
1697728007.398805,319062,64.05816650390625
1697728016.561583,320445,68.84872436523438
1697728051.919782,325833,59.644676208496094
1697728058.1561658,326772,48.19512176513672
1697728064.6419818,327761,55.50904846191406
1697728087.240279,331195,57.45592498779297
1697728144.5072079,339915,69.256591796875
1697728201.597357,348561,51.70304870605469
1697728309.7231638,364916,46.58828353881836
1697728337.953575,369197,92.56281280517578
1697728375.767257,374937,46.37319564819336
1697728409.584169,380083,47.54548645019531
1697728418.755388,381473,42.898048400878906
1697728497.185693,393311,44.84081268310547
1697728502.948669,394186,61.69889831542969
1697728620.01696,411927,48.60194396972656
1697728707.833202,425217,36.32084655761719
1697728713.291905,426044,94.52580261230469
1697728721.424088,427278,36.32353973388672
1697728762.797361,433544,71.15532684326172
1697728825.731911,443073,83.85279083251953
1697728836.468864,444697,41.190670013427734
1697728846.803699,446268,28.069499969482422
1697728864.1402829,448891,53.922515869140625
1697728898.275048,454079,59.97965621948242
1697728957.4826639,463031,38.984615325927734
1697728977.9294772,466135,49.560054779052734
1697728985.007445,467206,62.437469482421875
1697729041.808535,475807,128.85760498046875
1697729047.530407,476677,53.25092315673828
1697729149.787513,492172,42.614784240722656
1697729168.7103202,495065,42.38549041748047
1697729182.708925,497215,50.45559310913086
1697729274.942898,511250,59.91173553466797
1697729310.929125,516731,34.062469482421875
1697729323.884125,518716,50.5991096496582
1697729340.479419,521232,50.837791442871094
1697729402.3630028,530658,35.32286834716797
1697729444.1062,536999,41.06715393066406
1697729458.400962,539155,34.57020950317383
1697729482.777932,542830,39.85044479370117
1697729527.386335,549558,42.370853424072266
1697729550.434156,553062,26.88410186767578
1697729620.3191848,563552,26.8472900390625
1697729635.549199,565856,36.148014068603516
1697729660.275957,569601,35.10346984863281
1697729696.302413,575030,30.403438568115234
1697729719.626372,578556,32.901222229003906
1697729728.7187898,579934,36.72681427001953
1697729765.3489752,585481,27.0506591796875
1697729776.8747892,587230,29.152698516845703
1697729781.349935,587915,39.25680160522461
1697729793.5060182,589738,27.304443359375
1697729805.730998,591576,31.463653564453125
1697729813.382595,592734,44.67670440673828
1697729857.629524,599384,28.389474868774414
1697729866.083012,600658,32.5611572265625
1697729920.311372,608774,26.016956329345703
1697729957.393713,614374,34.520164489746094
1697729970.54775,616367,47.1832275390625
1697730002.984889,621260,31.8925724029541
1697730041.298495,627073,21.60593605041504
1697730058.001259,629586,34.292503356933594
1697730131.280189,640688,43.79609680175781
1697730169.561281,646477,32.41572570800781
1697730173.966073,647139,40.760101318359375
1697730187.609233,649205,23.777267456054688
1697730191.940358,649853,26.960914611816406
1697730196.958653,650614,38.16599655151367
1697730203.525076,651597,44.74189758300781
1697730215.04396,653343,24.855714797973633
1697730232.306585,655947,37.31258773803711
1697730264.804725,660846,28.842487335205078
1697730295.087327,665420,30.83370590209961
1697730312.66768,668064,22.681865692138672
1697730339.2279942,672070,36.43431091308594
1697730358.213629,674944,32.147621154785156
1697730365.0465531,675979,31.233680725097656
1697730378.364099,677984,36.069252014160156
1697730388.4850612,679512,26.639694213867188
1697730405.7351758,682132,26.96988868713379
1697730409.8738902,682758,43.95660400390625
1697730426.0387661,685208,22.674816131591797
1697730432.252863,686162,39.03514862060547
1697730468.534575,691663,35.6246452331543
1697730473.41256,692405,25.52631187438965
1697730516.481191,698956,27.64820098876953
1697730533.2606442,701522,26.74552345275879
1697730554.013304,704672,24.508407592773438
1697730572.8092248,707538,28.00054168701172
1697730590.414557,710196,23.15117645263672
1697730604.5808089,712336,25.496292114257812
1697730629.580983,716129,37.07563018798828
1697730656.044696,720155,31.38711166381836
1697730679.477395,723729,23.35015106201172
1697730687.192586,724905,23.374059677124023
1697730694.373905,726004,28.32063102722168
1697730743.730336,733462,27.991451263427734
1697730787.634401,740095,20.74380874633789
1697730802.8621418,742395,33.31488800048828
1697730807.700671,743127,26.981056213378906
1697730834.5978508,747178,33.325645446777344
1697730861.661144,751296,29.09271812438965
