Wall time,Step,Value
1697721396.900343,10240,-0.012136999517679214
1697721398.816826,14336,-0.008566922508180141
1697721399.910924,16384,-0.011658914387226105
1697721404.084366,24576,-0.013050888665020466
1697721405.145592,26624,-0.005947454366832972
1697721407.222614,30720,-0.015394235961139202
1697721408.2410371,32768,-0.012267551384866238
1697721409.2840168,34816,-0.020339468494057655
1697721410.403636,36864,-0.016401004046201706
1697721411.4188192,38912,-0.015814034268260002
1697721412.509921,40960,-0.010026218369603157
1697721413.556691,43008,-0.012226497754454613
1697721414.5923488,45056,-0.0104955043643713
1697721418.775924,53248,-0.013390929438173771
1697721419.8173099,55296,-0.013442030176520348
1697721428.421098,71680,-0.01599232107400894
1697721429.493355,73728,-0.01619459129869938
1697721431.632364,77824,-0.010941416956484318
1697721434.7810938,83968,-0.00914722215384245
1697721435.869688,86016,-0.014535588212311268
1697721438.0629041,90112,-0.015614897012710571
1697721439.1497622,92160,-0.01597708649933338
1697721440.216761,94208,-0.016127152368426323
1697721441.23793,96256,-0.009692784398794174
1697721443.388979,100352,-0.011788778007030487
1697721445.50458,104448,-0.010221792384982109
1697721446.635475,106496,-0.011059916578233242
1697721449.8071208,112640,-0.012301851995289326
1697721450.905109,114688,-0.014712409116327763
1697721451.927566,116736,-0.009837526828050613
1697721452.9969122,118784,-0.012627711519598961
1697721454.080941,120832,-0.006450136192142963
1697721457.2922938,126976,-0.012430167756974697
1697721458.3688161,129024,-0.011421638540923595
1697721460.452499,133120,-0.010147691704332829
1697721462.4885828,137216,-0.007325529120862484
1697721463.5116448,139264,-0.014411450363695621
1697721464.555972,141312,-0.008596002124249935
1697721465.588544,143360,-0.008624806068837643
1697721468.629368,149504,-0.01068479847162962
1697721469.715067,151552,-0.005344738252460957
1697721470.782086,153600,-0.01015531551092863
1697721471.818515,155648,-0.007783085573464632
1697721473.747778,159744,-0.012589182704687119
1697721475.7676601,163840,-0.010624227114021778
1697721476.805722,165888,-0.010286756791174412
1697721481.891147,176128,-0.013757596723735332
1697721482.9479969,178176,-0.00953565165400505
1697721484.0347729,180224,-0.007049857173115015
1697721485.026958,182272,-0.017551012337207794
1697721486.057951,184320,-0.005008457228541374
1697721487.136721,186368,-0.00549280783161521
1697721492.44623,196608,-0.008362183347344398
1697721502.152587,215040,-0.012334723025560379
1697721504.2945359,219136,-0.009486118331551552
1697721505.353976,221184,-0.010687130503356457
1697721506.382955,223232,-0.011709953658282757
1697721513.798976,237568,-0.011253338307142258
1697721516.902317,243712,-0.014158426783978939
1697721519.000778,247808,-0.011893577873706818
1697721520.121639,249856,-0.011493128724396229
1697721521.144701,251904,-0.015313825570046902
1697721525.4099169,260096,-0.013744865544140339
1697721526.442453,262144,-0.013011139817535877
1697721527.525224,264192,-0.009780141524970531
1697721530.754949,270336,-0.011584932915866375
1697721531.8168461,272384,-0.013830257579684258
1697721535.0446699,278528,-0.011107112281024456
1697721539.262793,286720,-0.009681937284767628
1697721541.352882,290816,-0.009234631434082985
1697721543.490539,294912,-0.011364070698618889
1697721544.5594702,296960,-0.009959335438907146
1697721545.598675,299008,-0.011488236486911774
1697721546.6456509,301056,-0.004222007468342781
1697721547.6064708,303104,-0.014231260865926743
1697721548.6218371,305152,-0.010687626898288727
1697721550.737302,309248,-0.011090735904872417
1697721552.827318,313344,-0.013238586485385895
1697721556.018313,319488,-0.013961546123027802
1697721557.0769658,321536,-0.01115200761705637
1697721558.1888251,323584,-0.008133506402373314
1697721560.2985878,327680,-0.010270302183926105
1697721561.386543,329728,-0.015682177618145943
1697721562.450521,331776,-0.012683928944170475
1697721564.595582,335872,-0.009628452360630035
1697721565.608472,337920,-0.01218595914542675
1697721567.752681,342016,-0.010736172087490559
1697721568.778807,344064,-0.013211144134402275
1697721570.8686972,348160,-0.010296282358467579
1697721571.944635,350208,-0.010069807060062885
1697721575.04878,356352,-0.016008557751774788
1697721579.283463,364544,-0.013879348523914814
1697721580.2738829,366592,-0.01273815706372261
1697721581.268003,368640,-0.009043962694704533
1697721582.2808268,370688,-0.014293632470071316
1697721584.3189042,374784,-0.011607324704527855
1697721585.407611,376832,-0.00883466750383377
1697721587.49222,380928,-0.013508454896509647
1697721589.582401,385024,-0.009145193733274937
1697721590.6635892,387072,-0.012737221084535122
1697721591.6800902,389120,-0.011799557134509087
1697721592.699069,391168,-0.010197441093623638
1697721594.8714418,395264,-0.015920232981443405
1697721595.874102,397312,-0.014154907315969467
