Wall time,Step,Value
1697725940.406215,6814,1.213958501815796
1697726005.524897,16549,0.22135226428508759
1697726021.716772,19014,0.22183211147785187
1697726056.4984682,24261,0.21958397328853607
1697726171.4139678,41660,0.22099550068378448
1697726186.8161228,44008,0.22681960463523865
1697726200.9847522,46159,0.22028185427188873
1697726206.6774552,47032,0.21511505544185638
1697726217.14496,48639,0.20825479924678802
1697726261.619078,55424,0.19818998873233795
1697726268.0660758,56400,0.20029279589653015
1697726278.1636548,57942,0.2007177323102951
1697726341.047426,67067,0.1860429048538208
1697726379.096303,72664,0.17957936227321625
1697726385.0930262,73520,0.17670147120952606
1697726392.108542,74518,0.17428043484687805
1697726401.979489,75908,0.1748705804347992
1697726438.809765,81235,0.1709526926279068
1697726487.595011,88362,0.15649089217185974
1697726532.2714398,94841,0.1530340015888214
1697726588.329194,103108,0.14339953660964966
1697726612.2452219,106779,0.1398809403181076
1697726615.937641,107339,0.13646164536476135
1697726662.249789,114423,0.13201658427715302
1697726698.571828,119974,0.13004368543624878
1697726753.30449,128348,0.1294076293706894
1697726771.168802,131087,0.12558434903621674
1697726775.075163,131690,0.12579283118247986
1697726835.519968,140887,0.11799395084381104
1697726848.3261921,142845,0.11828789860010147
1697726854.162594,143740,0.11770421266555786
1697726914.756156,152941,0.11572109162807465
1697726946.364466,157774,0.11419457197189331
1697726964.456056,160511,0.11352168023586273
1697727020.046241,168968,0.10637738555669785
1697727023.598439,169512,0.10695954412221909
1697727042.46015,172390,0.1064477413892746
1697727081.088741,178257,0.10563836991786957
1697727086.295668,179043,0.10485860705375671
1697727112.29441,182991,0.10762124508619308
1697727125.6895812,185046,0.1072758212685585
1697727133.114305,186171,0.10781992971897125
1697727161.940953,190563,0.1085476204752922
1697727169.029448,191638,0.10991375148296356
1697727210.3108742,197900,0.10651837289333344
1697727264.748984,206139,0.10213884711265564
1697727271.8599832,207212,0.10105617344379425
1697727280.933032,208580,0.0995430201292038
1697727306.375248,212441,0.09945683181285858
1697727377.109094,223179,0.0926174744963646
1697727422.53653,230084,0.09222041070461273
1697727449.885359,234252,0.0928429588675499
1697727465.601575,236660,0.09313536435365677
1697727562.297075,251383,0.09299588203430176
1697727603.4928179,257626,0.09544432908296585
1697727637.435311,262783,0.09675750136375427
1697727655.9581661,265623,0.09749619662761688
1697727677.940209,268961,0.10019772499799728
1697727704.538031,273001,0.09901541471481323
1697727716.295029,274787,0.09895084798336029
1697727834.929835,292801,0.09780959784984589
1697727859.594006,296551,0.09922146052122116
1697727865.879004,297505,0.0982401892542839
1697727901.6690922,302945,0.09934011846780777
1697727924.5662222,306448,0.0992821529507637
1697727931.056283,307432,0.09945574402809143
1697727946.222087,309739,0.10027606040239334
1697728007.3988109,319062,0.09881120920181274
1697728016.561589,320445,0.10326453298330307
1697728051.9197881,325833,0.11333175748586655
1697728058.156172,326772,0.11652742326259613
1697728064.641988,327761,0.11726075410842896
1697728087.240285,331195,0.1113959327340126
1697728144.507214,339915,0.10371176153421402
1697728201.597363,348561,0.09920261055231094
1697728309.7231739,364916,0.09329399466514587
1697728337.9535842,369197,0.09246250241994858
1697728375.767263,374937,0.09016679227352142
1697728409.584175,380083,0.08876966685056686
1697728418.755394,381473,0.08878946304321289
